total_hw;total_ap;hw_ap;total_al;hw_al;total_cl;hw_cl;total_cp;hw_cp;total_suami;hw_suami;total_istri;hw_istri;total_ayah;hw_ayah;total_ibu;hw_ibu;total_kakek;hw_kakek;total_nenek;hw_nenek;total_si;hw_si;total_sdlk;hw_sdlk;total_sdpk;hw_sdpk
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;0;0
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;1;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;2;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;0;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;1;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;2;0;3;49615326;3;24807663
357230349;3;312576555;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;1;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;2;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;0;0;3;74422989
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;49615326;1;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;37211495;2;37211495
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;1;29769196;3;44653794
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;59538392;1;14884598
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;49615326;2;24807663
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;2;42527423;3;31895567
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;74422989;0;0
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;63791134;1;10631856
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;55817242;2;18605747
357230349;3;238153566;0;0;0;0;3;0;0;0;1;44653794;0;0;0;0;0;0;0;0;3;0;3;49615326;3;24807663
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;481955696;0;0;0;0;0;0;0;0;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;192782278;0;0;0;0;0;0;0;0;1;289173418
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;96391139;0;0;1;0;0;0;0;0;2;385564557
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;96391139;0;0;1;0;0;0;0;0;3;385564557
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;160651899;0;0;1;0;0;0;1;321303797;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;1;267753164;1;133876582
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;1;200814873;2;200814873
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;1;160651899;3;240977848
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;2;401629747;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;2;321303797;1;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;2;267753164;2;133876582
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;2;229502712;3;172127034
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;3;401629747;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;3;344254069;1;57375678
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;3;301222310;2;100407437
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;3;267753164;3;133876582
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;321303797;0;0;1;0;1;160651899;0;0;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;96391139;0;0;0;0;1;96391139;0;0;1;289173418
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;0;0;2;321303797
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;0;0;3;321303797
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;1;80325949;1;321303797;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;1;80325949;1;214202532;1;107101266
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;1;160651899;2;160651899
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;1;80325949;1;128521519;3;192782278
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;2;321303797;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;2;257043038;1;64260759
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;2;214202532;2;107101266
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;2;183602170;3;137701627
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;3;321303797;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;1;80325949;3;275403255;1;45900542
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;3;240977848;2;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;1;80325949;3;214202532;3;107101266
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;160651899;0;0;0;0;2;321303797;0;0;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;0;0;1;240977848
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;68850814;0;0;0;0;2;137701627;0;0;2;275403255
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;68850814;0;0;0;0;2;137701627;0;0;3;275403255
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;2;160651899;1;240977848;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;2;160651899;1;160651899;1;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;1;120488924;2;120488924
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;1;96391139;3;144586709
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;2;240977848;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;2;160651899;2;192782278;1;48195570
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;2;160651899;2;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;2;137701627;3;103276221
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;2;160651899;3;240977848;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;2;160651899;3;206552441;1;34425407
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;2;160651899;3;180733386;2;60244462
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;2;160651899;3;160651899;3;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;160651899;0;0;0;0;3;321303797;0;0;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;3;160651899;0;0;1;240977848
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;68850814;0;0;1;0;3;137701627;0;0;2;275403255
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;68850814;0;0;0;0;3;137701627;0;0;3;275403255
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;1;240977848;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;1;160651899;1;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;3;160651899;1;120488924;2;120488924
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;1;96391139;3;144586709
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;2;240977848;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;3;160651899;2;192782278;1;48195570
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;3;160651899;2;160651899;2;80325949
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;2;137701627;3;103276221
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;3;240977848;0;0
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;3;206552441;1;34425407
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;0;0;3;160651899;3;180733386;2;60244462
481955696;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;80325949;0;0;1;0;3;160651899;3;160651899;3;80325949
481955696;0;0;0;0;0;0;1;361466772;0;0;0;0;0;0;1;120488924;0;0;1;0;0;0;0;0;0;0
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;0;0;1;160651899
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;0;0;2;160651899
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;0;0;3;160651899
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;1;160651899;0;0
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;1;107101266;1;53550633
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;1;80325949;2;80325949
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;1;64260759;3;96391139
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;1;0;0;0;2;160651899;0;0
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;2;128521519;1;32130380
481955696;0;0;0;0;0;0;1;240977848;0;0;0;0;0;0;1;80325949;0;0;0;0;0;0;2;107101266;2;53550633
